timestamp,ch1
1701530514.145,-8428.485206185009
1701530514.149,-8258.991927980414
1701530514.1529999,-8031.4958729143
1701530514.1569998,-7820.2718878116475
1701530514.1609998,-7629.857376796887
1701530514.165,-7473.395165609738
1701530514.169,-7271.871837600689
1701530514.1729999,-7097.3941203825625
1701530514.177,-6940.127246395022
1701530514.181,-6813.549317544618
1701530514.185,-6761.156828541378
1701530514.1890001,-6758.184046528822
1701530514.193,-6757.781715128626
1701530514.197,-6817.259707124199
1701530514.201,-6953.068906434644
1701530514.2050002,-7101.037454728777
1701530514.209,-7196.099423897198
1701530514.213,-7243.865101798189
1701530514.217,-7248.67072685608
1701530514.221,-7244.066267498287
1701530514.2250001,-7266.5074189314155
1701530514.229,-7357.4343153756045
1701530514.233,-7510.610820127824
1701530514.237,-7674.963197107697
1701530514.241,-7834.912280429874
1701530514.2450001,-7980.95857870085
1701530514.249,-7994.526087585222
1701530514.253,-8001.857459766563
1701530514.257,-7955.678755721898
1701530514.261,-7924.609830929021
1701530514.2649999,-7859.968585964273
1701530514.269,-7836.141626374916
1701530514.273,-7845.261138112681
1701530514.277,-7871.0997547030165
1701530514.281,-7929.415455986912
1701530514.285,-7972.107287896549
1701530514.289,-7955.9246249109065
1701530514.293,-8004.427910378923
1701530514.297,-8005.836070279607
1701530514.3009999,-7998.571753331632
1701530514.305,-8027.718428101352
1701530514.309,-8019.671800097442
1701530514.313,-8051.970070835361
1701530514.317,-8180.961988086938
1701530514.3209999,-8300.432062200554
1701530514.325,-8411.252011209966
1701530514.329,-8464.896197902704
1701530514.333,-8453.832084397327
1701530514.337,-8469.143029349212
1701530514.3409998,-8467.265482814966
1701530514.3449998,-8433.00025856498
1701530514.349,-8406.245220451978
1701530514.353,-8405.597019862775
1701530514.3569999,-8414.962400789547
1701530514.3609998,-8456.380183265232
1701530514.365,-8498.915552963681
1701530514.369,-8495.29457036192
1701530514.373,-8529.313925422899
1701530514.3769999,-8529.693905078639
1701530514.3809998,-8563.623853161795
1701530514.385,-8574.330338755886
1701530514.389,-8557.901806581236
1701530514.393,-8547.2176727316
1701530514.3969998,-8567.110725296823
1701530514.4009998,-8650.885063515314
1701530514.405,-8733.184186599754
1701530514.409,-8830.436626724795
