timestamp,ch1
1701530398.3100002,-11893.609093857896
1701530398.3140001,-11829.750159949084
1701530398.318,-11813.656903941262
1701530398.322,-11859.925014963748
1701530398.326,-11895.240771203134
1701530398.3300002,-11835.226337340635
1701530398.334,-11699.484193263555
1701530398.338,-11621.722474303542
1701530398.342,-11591.592322777788
1701530398.346,-11581.95872091755
1701530398.3500001,-11557.103581083249
1701530398.354,-11539.065723307816
1701530398.358,-11615.48633760051
1701530398.362,-11843.809407211473
1701530398.366,-11918.911268581303
1701530398.37,-11817.680217943218
1701530398.374,-11696.17613508417
1701530398.378,-11624.091759215804
1701530398.382,-11632.87599478674
1701530398.386,-11648.92454730565
1701530398.39,-11665.442486458121
1701530398.394,-11648.701029861097
1701530398.398,-11673.64557667322
1701530398.402,-11759.968013759615
1701530398.406,-11806.727863160118
1701530398.41,-11769.691022597674
1701530398.414,-11671.477457461055
1701530398.418,-11651.07031477336
1701530398.422,-11676.081916818848
1701530398.4259999,-11684.21795180058
1701530398.43,-11637.838082055818
1701530398.434,-11530.795577859351
1701530398.438,-11481.778202268864
1701530398.442,-11512.51185089491
1701530398.4459999,-11577.57777900431
1701530398.4499998,-11595.4368228241
1701530398.454,-11541.680877409086
1701530398.458,-11543.960755343529
1701530398.462,-11551.247424035959
1701530398.4659998,-11515.641095118654
1701530398.47,-11434.101931345695
1701530398.474,-11319.392778801059
1701530398.478,-11254.103333247105
1701530398.4819999,-11280.880723104563
1701530398.4859998,-11308.865107162608
1701530398.49,-11263.289900218237
1701530398.494,-11125.066712506617
1701530398.498,-11038.252537042206
1701530398.5019999,-11025.489690958226
1701530398.5059998,-11020.192327522318
1701530398.51,-11020.594658922513
1701530398.514,-11028.976563093252
1701530398.518,-11103.072595962596
1701530398.522,-11232.13156844754
1701530398.526,-11354.10503794015
1701530398.53,-11434.280745301336
1701530398.5340002,-11421.160271306071
1701530398.538,-11442.394428538613
1701530398.542,-11515.70815035202
1701530398.546,-11581.109354628248
1701530398.5500002,-11573.822685935818
1701530398.5540001,-11511.66248460561
1701530398.558,-11499.592542599743
1701530398.562,-11558.891720639673
1701530398.566,-11615.084006200315
1701530398.5700002,-11591.078232655314
1701530398.5740001,-11488.528429094367
1701530398.578,-11422.322562017747
1701530398.582,-11384.950445288474
1701530398.586,-11361.548168843767
1701530398.5900002,-11279.941949837441
1701530398.594,-11187.40572779247
1701530398.598,-11124.664381106422
1701530398.602,-11102.33498839557
1701530398.606,-11077.85982821701
1701530398.61,-10988.117574228952
1701530398.614,-10837.355057877905
1701530398.618,-10805.749691218101
1701530398.622,-10877.632901386369
1701530398.626,-10969.45386760877
1701530398.63,-11027.099016559008
1701530398.634,-11026.09318805852
1701530398.638,-11023.433330468337
1701530398.642,-11070.126124635473
1701530398.646,-11115.29900017965
1701530398.65,-11115.276648435194
1701530398.654,-11072.383650825459
1701530398.658,-11116.237773446772
1701530398.662,-11201.487326799313
1701530398.666,-11277.237388758349
1701530398.67,-11296.705758178921
1701530398.674,-11294.582342455667
1701530398.678,-11296.23637154536
1701530398.682,-11330.568651028712
1701530398.6859999,-11396.551000660778
1701530398.6899998,-11421.093216072704
1701530398.694,-11359.849436265164
1701530398.698,-11355.803770518753
1701530398.702,-11418.45571022698
1701530398.7059999,-11453.749114721908
1701530398.71,-11427.061131842273
1701530398.714,-11350.282889638293
1701530398.718,-11294.738804666855
1701530398.722,-11287.988577841352
1701530398.7259998,-11309.222735073894
1701530398.73,-11279.941949837441
1701530398.734,-11170.552512473168
1701530398.738,-11153.274614009217
1701530398.7419999,-11185.17055334694
1701530398.7459998,-11191.83137319462
1701530398.75,-11158.72843965631
1701530398.754,-11125.15611948444
1701530398.758,-11121.356322927037
1701530398.762,-11150.97238433032
1701530398.766,-11179.426155021925
1701530398.77,-11173.279425296716
1701530398.7740002,-11116.461290891326
1701530398.778,-11140.958802814343
1701530398.782,-11239.105312717595
1701530398.786,-11311.100281608138
1701530398.7900002,-11290.067290075694
1701530398.7940001,-11211.992646693308
1701530398.798,-11159.600157690067
1701530398.802,-11167.669137438434
1701530398.806,-11236.803083038698
1701530398.8100002,-11286.37925224057
1701530398.8140001,-11287.027452829774
1701530398.818,-11343.420904090513
1701530398.822,-11489.847182017229
1701530398.826,-11712.98464691456
1701530398.8300002,-11980.445621066765
1701530398.834,-12235.031990412712
1701530398.838,-12564.541407172848
1701530398.842,-12924.337437669927
1701530398.846,-13174.65462382491
1701530398.85,-13319.605686617577
1701530398.854,-13186.411641408402
1701530398.858,-12963.85532186691
1701530398.862,-12674.735507337513
1701530398.866,-12359.531207028773
1701530398.8700001,-11877.649948316806
1701530398.874,-11276.85740910261
1701530398.878,-10863.8642268019
1701530398.882,-10555.365449829753
1701530398.886,-10268.279644045788
1701530398.89,-9834.409932423823
1701530398.894,-9414.420654108602
1701530398.898,-9169.423183133982
1701530398.902,-9077.043423300198
1701530398.906,-9139.293031608227
1701530398.91,-9235.472587999415
1701530398.914,-9233.863262398632
1701530398.918,-9253.331631819205
1701530398.922,-9363.61513896169
1701530398.9259999,-9385.653958994622
1701530398.9299998,-9278.49969607588
1701530398.934,-9089.85097287309
1701530398.938,-8993.582009504082
1701530398.942,-8984.01546287721
1701530398.9459999,-9004.556716031637
1701530398.95,-9118.774130198257
1701530398.954,-9327.6511821331
1701530398.958,-9588.339577715347
1701530398.962,-9863.80247638255
1701530398.9659998,-10028.199556851336
1701530398.97,-10104.888392077493
1701530398.974,-10078.42392664241
1701530398.978,-10114.343179982088
1701530398.9819999,-10182.806573248694
1701530398.9859998,-10307.886935220593
1701530398.99,-10427.178195378567
1701530398.994,-10613.52468890246
1701530398.998,-10842.04892421352
1701530399.002,-11132.53219515469
1701530399.006,-11377.283796940303
1701530399.01,-11509.695531093543
1701530399.0140002,-11517.719807352998
1701530399.0180001,-11519.463243420512
1701530399.022,-11583.880970940707
1701530399.026,-11805.47616547062
1701530399.0300002,-12312.369026228074
1701530399.0340002,-12993.940769903753
1701530399.038,-13616.012169839403
1701530399.042,-13968.38742117732
1701530399.046,-13882.534370724485
1701530399.0500002,-13239.117054834016
1701530399.0540001,-12406.872201785112
1701530399.058,-11778.89994131326
1701530399.062,-11448.384696052635
1701530399.066,-11376.501485884368
1701530399.0700002,-11475.475010332468
1701530399.0740001,-11617.855622512774
1701530399.078,-11727.133301154769
1701530399.082,-11774.47429591111
1701530399.086,-11714.75043472653
1701530399.09,-11514.031769517871
1701530399.094,-11146.613794161534
1701530399.098,-10738.850920063367
1701530399.102,-10346.421342661542
1701530399.106,-9937.250308662691
1701530399.1100001,-9604.768109889998
1701530399.114,-9396.449851566536
1701530399.118,-9400.249648123938
1701530399.122,-9664.268453630026
1701530399.126,-10084.011862756237
1701530399.13,-10473.222788956498
1701530399.134,-10752.038449291998
1701530399.138,-10908.008922101131
1701530399.142,-10986.061213739064
1701530399.146,-10972.605463576969
1701530399.15,-10871.061488516509
1701530399.154,-10769.539865200504
1701530399.158,-10750.65264113577
1701530399.162,-10804.967380162167
1701530399.166,-10970.25853040916
1701530399.1699998,-11168.54085547219
1701530399.174,-11153.699297153868
1701530399.178,-10982.999024748688
1701530399.182,-10715.828623274401
1701530399.1859999,-10459.521169605396
1701530399.19,-10370.740040628916
1701530399.194,-10510.773719641415
1701530399.198,-10757.425219705729
1701530399.202,-11034.430388740348
1701530399.2059999,-11222.207393909383
1701530399.21,-11345.253747135848
1701530399.214,-11386.895047056085
1701530399.218,-11499.65959783311
1701530399.222,-11506.767452569897
1701530399.2259998,-11376.613244606644
1701530399.23,-11163.712878669845
1701530399.234,-10885.254846245629
1701530399.238,-10787.980054376132
1701530399.242,-10829.733113018647
1701530399.246,-10912.099291336453
1701530399.25,-10962.725992527723
1701530399.2540002,-10897.123622551397
1701530399.2580001,-10771.953853601677
1701530399.262,-10577.337214629319
1701530399.266,-10328.182319186011
1701530399.2700002,-9987.519381942677
1701530399.2740002,-9641.380267307792
1701530399.278,-9378.680214724567
1701530399.282,-9238.467721756426
1701530399.286,-9177.805087304723
1701530399.2900002,-9279.997262954386
1701530399.2940001,-9398.439156823059
1701530399.298,-9569.966443773084
1701530399.302,-9682.373366638823
1701530399.306,-9763.64430947832
1701530399.3100002,-9838.097970258948
1701530399.3140001,-9941.273622664647
1701530399.318,-10079.94384526537
1701530399.322,-10200.263285668289
1701530399.326,-10298.476850804907
1701530399.33,-10340.38637165861
1701530399.334,-10340.609889103162
1701530399.338,-10431.44737856953
1701530399.342,-10591.910552014178
1701530399.346,-10797.591304491914
1701530399.3500001,-10926.270297321118
1701530399.354,-10998.421728422849
1701530399.358,-11002.04271102461
1701530399.362,-10989.07869924053
1701530399.366,-10987.067042239552
1701530399.3700001,-10980.31681541405
1701530399.374,-10896.788346384566
1701530399.378,-10821.418264081272
1701530399.382,-10803.156888861286
1701530399.386,-10807.426072052249
1701530399.39,-10821.28415361454
1701530399.394,-10772.780868146523
1701530399.398,-10721.148338454765
1701530399.402,-10650.561529464905
1701530399.406,-10616.318656959374
1701530399.4099998,-10548.078781137321
1701530399.414,-10383.458183223986
1701530399.418,-10326.70710405196
1701530399.422,-10304.154193896557
1701530399.4259999,-10256.679088673483
1701530399.43,-10175.654015022996
1701530399.434,-10070.287891660679
1701530399.438,-9978.556332416098
1701530399.442,-9954.215282704268
1701530399.4459999,-10025.539699261153
1701530399.45,-10143.758075685273
1701530399.454,-10224.44787316893
1701530399.458,-10383.34642450171
1701530399.462,-10581.964025731568
1701530399.4659998,-10795.691406213213
1701530399.47,-10971.398469376383
1701530399.474,-11169.345518272581
1701530399.478,-11373.43929689399
1701530399.482,-11506.879211292173
1701530399.486,-11509.60612411572
1701530399.49,-11394.651102382077
1701530399.4940002,-11127.123072996506
1701530399.4980001,-10893.860267860922
1701530399.502,-10759.950966829178
1701530399.506,-10725.350466412363
1701530399.5100002,-10709.525431338005
1701530399.5140002,-10699.087166677376
1701530399.5180001,-10710.419501116217
1701530399.522,-10726.244536190574
1701530399.526,-10694.482707319583
1701530399.5300002,-10634.244756012531
1701530399.5340002,-10492.087661276777
1701530399.538,-10464.617367341205
1701530399.542,-10480.062422759822
1701530399.546,-10510.952533597057
1701530399.5500002,-10537.104074609766
1701530399.5540001,-10521.234336046498
1701530399.558,-10478.900132048146
1701530399.562,-10477.559027380828
1701530399.566,-10493.048786288356
1701530399.57,-10538.489882765994
1701530399.5740001,-10581.606397820282
1701530399.578,-10620.34197096133
1701530399.582,-10659.993965625044
1701530399.586,-10692.40399508524
1701530399.5900002,-10709.994817971567
1701530399.594,-10707.714940037125
1701530399.598,-10713.593448828871
1701530399.602,-10725.797501301467
1701530399.606,-10762.789638375001
1701530399.6100001,-10790.952836388688
1701530399.614,-10737.17453922922
1701530399.618,-10732.726542082613
1701530399.622,-10717.415597130728
1701530399.626,-10685.452602559639
1701530399.63,-10645.308869517907
1701530399.634,-10601.52180212996
1701530399.638,-10599.621903851259
1701530399.642,-10629.416779210183
1701530399.646,-10663.212616826608
1701530399.6499999,-10641.933756105156
1701530399.654,-10553.33144108432
1701530399.658,-10543.295507823887
1701530399.662,-10557.690031253103
1701530399.666,-10604.852212053802
1701530399.67,-10662.720878448592
1701530399.674,-10736.526338640017
1701530399.678,-10835.030476454554
1701530399.682,-10917.575468728002
1701530399.6859999,-10948.711448754246
1701530399.69,-10937.334410826494
1701530399.694,-10898.174154540797
1701530399.698,-10916.591991971969
1701530399.702,-10958.970899459231
1701530399.7059999,-11006.870687826955
1701530399.71,-11018.98533332173
1701530399.714,-10964.290614639594
1701530399.718,-10874.436601929261
1701530399.722,-10793.858563167878
1701530399.7259998,-10761.202664518674
1701530399.7299998,-10775.284263525518
1701530399.734,-10787.935350887223
1701530399.738,-10865.048869258031
1701530399.7419999,-10953.002983689665
1701530399.7459998,-11030.362371249483
1701530399.75,-11037.492577730725
1701530399.754,-11028.574231693057
1701530399.758,-11028.306010759594
1701530399.7619998,-11057.743258207234
1701530399.7659998,-11142.568128415123
1701530399.77,-11237.160710949984
1701530399.774,-11246.682554087944
1701530399.7779999,-11262.03820252874
1701530399.7819998,-11277.773830625276
1701530399.7859998,-11286.08867956265
1701530399.79,-11282.914731849996
1701530399.794,-11273.504647434313
1701530399.7979999,-11256.003231525807
1701530399.802,-11268.22963574286
1701530399.806,-11300.863182647608
1701530399.81,-11269.771906110276
1701530399.8140001,-11161.25418677976
1701530399.818,-11101.060938961618
1701530399.822,-11078.329214850572
1701530399.826,-11108.302904165139
1701530399.8300002,-11135.63908763398
1701530399.834,-11164.629300192511
1701530399.838,-11199.989759920807
1701530399.842,-11240.111141218084
1701530399.846,-11281.081888804662
1701530399.8500001,-11323.10316838064
1701530399.854,-11304.215944315905
1701530399.858,-11304.551220482734
1701530399.862,-11323.5725550142
1701530399.866,-11348.561805315234
1701530399.8700001,-11347.95830821494
1701530399.874,-11305.154717583027
1701530399.878,-11275.158676524004
1701530399.882,-11329.071084150206
1701530399.886,-11409.02327406684
1701530399.8899999,-11419.97562884994
1701530399.894,-11338.682334265988
1701530399.898,-11309.446252518446
1701530399.902,-11311.659075219522
1701530399.906,-11326.81355796022
1701530399.91,-11344.002049446352
1701530399.914,-11333.161453385526
1701530399.918,-11309.043921118251
1701530399.922,-11292.056595332217
1701530399.9259999,-11266.441496186435
1701530399.93,-11224.464920099368
1701530399.934,-11167.7361926718
1701530399.938,-11174.6875851974
1701530399.942,-11235.663144071477
1701530399.9459999,-11326.612392260122
1701530399.95,-11427.709332431476
1701530399.954,-11452.676230988054
1701530399.958,-11459.158236880094
1701530399.962,-11473.999795198417
1701530399.9659998,-11491.970597740485
1701530399.9699998,-11506.700397336532
1701530399.974,-11463.6062340267
1701530399.978,-11481.487629590945
1701530399.9819999,-11499.234914688459
1701530399.9859998,-11477.531370822355
1701530399.99,-11413.046588068795
1701530399.994,-11297.242200045848
1701530399.998,-11201.420271565947
1701530400.0019999,-11168.250282794272
1701530400.0059998,-11228.354123634592
1701530400.01,-11306.09349085015
1701530400.014,-11307.613409473111
1701530400.018,-11276.633891658055
1701530400.0219998,-11237.138359205528
1701530400.0259998,-11169.501980483768
1701530400.03,-11123.122110739007
1701530400.034,-11137.404875445947
1701530400.0379999,-11177.123925343029
1701530400.042,-11261.434705428446
1701530400.046,-11375.495657383879
1701530400.05,-11418.858041627174
1701530400.0540001,-11357.10017169716
1701530400.058,-11259.51245540529
1701530400.062,-11217.357065362581
1701530400.066,-11235.707847560388
1701530400.0700002,-11262.261719973294
1701530400.0740001,-11316.174127599494
1701530400.078,-11365.504427612357
1701530400.082,-11382.938788287496
1701530400.086,-11422.121396317649
1701530400.0900002,-11410.006750822873
1701530400.094,-11341.185729644982
1701530400.098,-11307.94868563994
1701530400.102,-11304.19359257145
1701530400.106,-11336.067180164717
1701530400.1100001,-11310.340322296659
1701530400.114,-11280.411336471003
1701530400.118,-11271.80591485571
1701530400.122,-11294.76115641131
1701530400.126,-11354.239148406881
1701530400.1299999,-11369.706555569954
1701530400.134,-11346.751314014355
1701530400.138,-11356.049639707762
1701530400.142,-11391.63361688061
1701530400.146,-11471.831675986252
1701530400.15,-11528.381589458178
1701530400.154,-11540.228014019493
1701530400.158,-11547.894662367662
1701530400.162,-11585.333834330302
1701530400.166,-11635.4464453991
1701530400.17,-11629.210308696069
1701530400.174,-11520.111444009715
1701530400.178,-11434.571317979255
1701530400.182,-11394.449936681978
1701530400.1859999,-11389.845477324187
1701530400.19,-11399.613189651154
1701530400.194,-11408.844460111197
1701530400.198,-11431.375018522147
1701530400.202,-11478.671309789575
1701530400.2059999,-11536.897604095651
1701530400.2099998,-11564.43495326459
1701530400.214,-11529.029790047383
1701530400.218,-11519.195022487047
1701530400.222,-11527.018133046406
1701530400.2259998,-11547.201758289548
1701530400.23,-11575.700232470064
1701530400.234,-11597.113203658248
1701530400.238,-11636.072294243848
1701530400.2419999,-11734.487025080565
1701530400.2459998,-11866.362317366877
1701530400.25,-11964.195902847756
1701530400.254,-11960.41845803481
1701530400.258,-11972.980138418692
1701530400.2619998,-12000.1822114208
1701530400.2659998,-12004.09376670048
1701530400.27,-11970.946129673259
1701530400.274,-11910.037626032547
1701530400.2779999,-11852.079552659936
1701530400.282,-11847.273927602046
1701530400.286,-11869.02217495706
1701530400.29,-11887.350605410411
1701530400.2940001,-11808.38189224981
1701530400.298,-11741.125493183792
1701530400.302,-11676.752469152507
1701530400.306,-11634.77589306544
1701530400.3100002,-11593.536924545399
1701530400.3140001,-11563.585586975287
1701530400.318,-11548.14053155667
1701530400.322,-11548.498159467956
1701530400.326,-11573.688575469087
1701530400.3300002,-11574.493238269477
1701530400.334,-11483.454583103012
1701530400.338,-11435.957126135485
1701530400.342,-11425.608268452677
1701530400.346,-11437.097065102706
1701530400.3500001,-11433.006695867383
1701530400.354,-11430.100969088195
1701530400.358,-11420.981457350428
1701530400.362,-11442.752056449897
1701530400.366,-11473.351594609214
1701530400.37,-11505.716920580498
1701530400.374,-11469.395335840623
1701530400.378,-11446.12716986265
1701530400.382,-11430.97268712195
1701530400.386,-11449.323469319757
1701530400.39,-11483.789859269842
1701530400.394,-11495.457469875511
1701530400.398,-11502.744138567941
1701530400.402,-11511.103690994227
1701530400.406,-11523.28539172237
1701530400.41,-11557.148284572158
1701530400.414,-11548.185235045581
1701530400.418,-11579.276511582913
1701530400.422,-11585.378537819211
1701530400.4259999,-11573.3309475578
1701530400.43,-11562.155075330147
1701530400.434,-11564.278491053403
1701530400.438,-11574.5826452473
1701530400.442,-11625.321105160845
1701530400.4459999,-11680.574617454366
1701530400.4499998,-11710.503603280022
1701530400.454,-11681.044004087926
1701530400.458,-11696.019672872982
1701530400.462,-11709.341312568346
1701530400.4659998,-11746.646374064252
1701530400.47,-11801.028168324014
1701530400.474,-11847.54214853551
1701530400.478,-11896.894800292826
1701530400.4819999,-11935.675076922784
1701530400.4859998,-11954.472894009697
1701530400.49,-11927.293172752044
1701530400.494,-11869.066878445969
1701530400.498,-11857.3992678403
1701530400.5019999,-11893.899666535815
1701530400.5059998,-11929.058960564013
1701530400.51,-11902.818012573483
1701530400.514,-11837.081532130425
1701530400.518,-11773.535522643986
1701530400.522,-11766.271205696012
1701530400.526,-11823.91635464625
1701530400.53,-11873.961910481681
1701530400.5340002,-11856.48284631763
1701530400.538,-11851.140779392814
1701530400.542,-11832.812348939462
1701530400.546,-11802.279866013512
1701530400.5500002,-11766.382964418288
1701530400.5540001,-11747.763961287017
1701530400.558,-11760.102124226347
1701530400.562,-11787.930046073205
1701530400.566,-11837.349753063889
1701530400.5700002,-11868.977471468148
1701530400.5740001,-11815.310933030956
1701530400.578,-11773.580226132897
1701530400.582,-11771.412106920732
1701530400.586,-11780.66572912523
1701530400.5900002,-11824.698665702184
1701530400.594,-11852.034849171025
1701530400.598,-11877.06880296097
1701530400.602,-11865.512951077575
1701530400.606,-11857.846302729406
1701530400.61,-11855.879349217337
1701530400.614,-11801.452851468666
1701530400.618,-11798.725938645119
1701530400.622,-11807.800746893972
1701530400.626,-11816.853203398372
1701530400.63,-11834.779302451529
1701530400.634,-11850.358468336877
1701530400.638,-11873.269006403567
1701530400.642,-11922.375788971876
1701530400.646,-11959.434981278775
1701530400.65,-11991.241513638677
1701530400.654,-11961.826617935494
1701530400.658,-11952.84121666446
1701530400.662,-11954.31643179851
1701530400.666,-11965.13467611488
1701530400.67,-11964.195902847756
1701530400.674,-11962.698335969251
1701530400.678,-11964.46412378122
1701530400.682,-11955.36696378791
1701530400.6859999,-11966.74400171566
1701530400.6899998,-11977.98692917668
1701530400.694,-11924.163928528302
1701530400.698,-11907.154250997812
1701530400.702,-11904.87437306337
1701530400.7059999,-11930.377713486876
1701530400.71,-11957.870359166904
1701530400.714,-11962.139542357869
1701530400.718,-11960.88784466837
1701530400.722,-11970.454391295241
1701530400.7259998,-12002.015054466136
1701530400.73,-12030.580583880019
1701530400.734,-11997.56705731953
1701530400.738,-12025.32792393302
1701530400.7419999,-12084.381232783942
1701530400.7459998,-12134.560899086107
1701530400.75,-12130.716399039793
1701530400.754,-12078.323910036554
1701530400.758,-12045.042162542602
1701530400.762,-12049.62427015594
1701530400.766,-12077.072212347057
1701530400.77,-12087.801049685604
1701530400.7740002,-11987.933455459292
1701530400.778,-11882.813201285982
1701530400.782,-11829.616049482353
1701530400.786,-11821.949401134181
1701530400.7900002,-11840.3448868209
1701530400.7940001,-11849.687916003219
1701530400.798,-11828.587869237408
1701530400.802,-11804.246819525579
1701530400.806,-11796.04372931048
1701530400.8100002,-11751.072019466403
1701530400.8140001,-11692.21987631558
1701530400.818,-11720.181908629169
1701530400.822,-11792.221581008624
1701530400.826,-11856.952232951193
1701530400.8300002,-11889.094041477925
1701530400.834,-11890.92688452326
1701530400.838,-11896.380710170355
1701530400.842,-11944.258146793622
1701530400.846,-12009.100557458469
1701530400.85,-12067.840941887014
1701530400.854,-12099.781584713648
1701530400.858,-12138.338343899053
1701530400.862,-12172.357698960031
1701530400.866,-12205.617094709527
1701530400.8700001,-12233.914403189947
1701530400.874,-12214.960123891846
1701530400.878,-12176.135143772977
1701530400.882,-12153.045791750645
1701530400.886,-12194.374167248508
1701530400.89,-12198.08455682809
1701530400.894,-12148.463684137307
1701530400.898,-12147.92724227038
1701530400.902,-12170.278986725687
1701530400.906,-12208.053434855156
1701530400.91,-12211.830879668103
1701530400.914,-12166.188617490367
1701530400.918,-12132.772759529682
1701530400.922,-12134.44914036383
1701530400.9259999,-12141.02055323369
1701530400.9299998,-12154.45395165133
1701530400.934,-12119.58523030105
1701530400.938,-12098.909866679891
1701530400.942,-12099.021625402169
1701530400.9459999,-12144.038038735156
1701530400.95,-12220.838632683592
1701530400.954,-12246.766656251748
1701530400.958,-12250.90172897598
1701530400.962,-12266.302080905687
1701530400.9659998,-12280.450735145896
1701530400.97,-12270.168932696455
1701530400.974,-12234.1379206345
1701530400.978,-12241.13401664901
1701530400.9819999,-12245.649069028983
